Barcode	Cell ID	Cell Name	WellID	Sample	CompoundNo	CompoundConc	Signal	Modified	Created						
B15_1422_00177050	1422	BT-20	A12	BDR	0	0	24112	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A13	BDR	0	0	19108	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A14	BDR	0	0	20948	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A15	BDR	0	0	23204	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A16	BDR	0	0	21404	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A17	BDR	0	0	22436	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A18	BDR	0	0	22296	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A19	BDR	0	0	23336	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A20	BDR	0	0	23324	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A21	BDR	0	0	21676	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A22	BDR	0	0	19068	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A23	BL	0	0	100	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	A24	BL	0	0	48	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	B01	BDR	0	0	19832	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	B02	CRL	0	0	23140	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	B12	CRL	0	0	27704	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	B13	CRL	0	0	24208	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	B23	BL	0	0	136	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	B24	BL	0	0	48	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	C01	BDR	0	0	23348	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	C02	CRL	0	0	23464	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	C12	CRL	0	0	24904	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	C13	CRL	0	0	22572	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	C23	BL	0	0	136	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	C24	BL	0	0	60	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D01	BDR	0	0	15236	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D02	CRL	0	0	23912	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D03	5	5	0	3648	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D04	5	5	0	10700	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D05	5	5	0	24816	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D06	5	5	0	23552	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D12	CRL	0	0	25712	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D13	CRL	0	0	28556	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D23	BL	0	0	172	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	D24	BL	0	0	56	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	E01	BDR	0	0	21540	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	E02	CRL	0	0	25856	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	E12	CRL	0	0	25868	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	E13	CRL	0	0	27428	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	E23	BL	0	0	164	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	E24	BL	0	0	76	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	F01	BDR	0	0	18852	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	F02	CRL	0	0	21612	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	F12	CRL	0	0	25696	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	F13	CRL	0	0	25900	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	F23	BL	0	0	144	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	F24	BL	0	0	84	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	G01	BDR	0	0	20696	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	G02	CRL	0	0	20680	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	G12	CRL	0	0	24808	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	G13	CRL	0	0	26184	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	G23	BL	0	0	180	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	G24	BL	0	0	84	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	H01	BDR	0	0	19220	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	H02	CRL	0	0	22064	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	H12	CRL	0	0	27240	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	H13	CRL	0	0	23520	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	H23	BL	0	0	184	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	H24	BL	0	0	72	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	I01	BDR	0	0	21044	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	I02	CRL	0	0	22852	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	I12	CRL	0	0	25548	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	I13	CRL	0	0	26676	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	I23	BL	0	0	164	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	I24	BL	0	0	60	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	J01	BDR	0	0	18796	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	J02	CRL	0	0	22932	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	J12	CRL	0	0	26976	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	J13	CRL	0	0	27500	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	J23	BL	0	0	188	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	J24	BL	0	0	56	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	K01	BDR	0	0	19316	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	K02	CRL	0	0	24012	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	K12	CRL	0	0	24332	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	K13	CRL	0	0	24904	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	K23	BL	0	0	192	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	K24	BL	0	0	68	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	L01	BDR	0	0	19564	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	L02	CRL	0	0	23164	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	L12	CRL	0	0	24460	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	L13	CRL	0	0	23552	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	L23	BL	0	0	156	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	L24	BL	0	0	64	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	M01	BDR	0	0	23228	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	M02	CRL	0	0	24548	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	M12	CRL	0	0	25488	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	M13	CRL	0	0	23728	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	M23	BL	0	0	148	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	M24	BL	0	0	72	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	N01	BDR	0	0	19196	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	N02	CRL	0	0	23364	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	N12	CRL	0	0	28212	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	N13	CRL	0	0	23196	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	N23	BL	0	0	160	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	N24	BL	0	0	68	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	O01	BDR	0	0	23776	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	O02	CRL	0	0	25572	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	O12	CRL	0	0	22568	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	O13	CRL	0	0	25532	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	O23	BL	0	0	148	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	O24	BL	0	0	52	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P01	BDR	0	0	13796	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P02	BDR	0	0	18124	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P03	BDR	0	0	18748	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P04	BDR	0	0	15620	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P05	BDR	0	0	20308	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P06	BDR	0	0	21284	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P07	BDR	0	0	18588	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P08	BDR	0	0	22928	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P09	BDR	0	0	17000	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P10	BDR	0	0	20792	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P11	BDR	0	0	20340	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P12	BDR	0	0	21540	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P13	BDR	0	0	22004	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P14	BDR	0	0	21900	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P15	BDR	0	0	19044	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P16	BDR	0	0	20636	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P17	BDR	0	0	20912	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P18	BDR	0	0	21408	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P19	BDR	0	0	22668	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P20	BDR	0	0	20388	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P21	BDR	0	0	19608	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P22	BDR	0	0	18592	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P23	BL	0	0	96	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00177050	1422	BT-20	P24	BL	0	0	44	2012-11-30 12:10:00	2012-11-30 12:10:00						
B15_1422_00180780	1422	BT-20	A01	BDR	0	0	7624	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A02	BDR	0	0	8244	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A03	BDR	0	0	7936	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A04	BDR	0	0	9348	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A05	BDR	0	0	7972	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A06	BDR	0	0	9256	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A07	BDR	0	0	13444	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A08	BDR	0	0	8144	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A09	BDR	0	0	9132	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A10	BDR	0	0	12180	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A11	BDR	0	0	9332	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A12	BDR	0	0	10032	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A13	BDR	0	0	12404	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A14	BDR	0	0	9036	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A15	BDR	0	0	11596	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A16	BDR	0	0	9716	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A17	BDR	0	0	11924	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A18	BDR	0	0	14728	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A19	BDR	0	0	10004	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A20	BDR	0	0	9452	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A21	BDR	0	0	10496	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A22	BDR	0	0	9692	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A23	BL	0	0	60	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	A24	BL	0	0	32	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	B01	BDR	0	0	7720	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	B02	CRL	0	0	7464	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	B12	CRL	0	0	12756	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	B13	CRL	0	0	13548	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	B23	BL	0	0	80	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	B24	BL	0	0	36	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	C01	BDR	0	0	8476	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	C02	CRL	0	0	7248	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	C12	CRL	0	0	12212	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	C13	CRL	0	0	12104	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	C23	BL	0	0	92	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	C24	BL	0	0	48	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D01	BDR	0	0	6676	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D02	CRL	0	0	7308	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D03	5	5	0	2132	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D04	5	5	0	6468	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D05	5	5	0	5920	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D06	5	5	0	8660	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D12	CRL	0	0	10440	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D13	CRL	0	0	11392	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D23	BL	0	0	96	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	D24	BL	0	0	32	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	E01	BDR	0	0	7884	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	E02	CRL	0	0	6348	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	E12	CRL	0	0	11028	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	E13	CRL	0	0	10568	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	E23	BL	0	0	92	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	E24	BL	0	0	40	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	F01	BDR	0	0	7028	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	F02	CRL	0	0	8672	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	F12	CRL	0	0	10708	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	F13	CRL	0	0	12912	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	F23	BL	0	0	80	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	F24	BL	0	0	44	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	G01	BDR	0	0	8064	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	G02	CRL	0	0	7848	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	G12	CRL	0	0	12744	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	G13	CRL	0	0	14392	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	G23	BL	0	0	104	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	G24	BL	0	0	40	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	H01	BDR	0	0	7248	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	H02	CRL	0	0	8632	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	H12	CRL	0	0	10660	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	H13	CRL	0	0	12092	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	H23	BL	0	0	100	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	H24	BL	0	0	44	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	I01	BDR	0	0	8096	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	I02	CRL	0	0	8708	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	I12	CRL	0	0	11764	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	I13	CRL	0	0	13920	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	I23	BL	0	0	128	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	I24	BL	0	0	36	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	J01	BDR	0	0	10372	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	J02	CRL	0	0	8352	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	J12	CRL	0	0	11168	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	J13	CRL	0	0	10752	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	J23	BL	0	0	108	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	J24	BL	0	0	36	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	K01	BDR	0	0	10968	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	K02	CRL	0	0	8908	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	K12	CRL	0	0	12592	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	K13	CRL	0	0	11116	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	K23	BL	0	0	108	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	K24	BL	0	0	40	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	L01	BDR	0	0	7348	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	L02	CRL	0	0	8884	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	L12	CRL	0	0	13576	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	L13	CRL	0	0	11308	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	L23	BL	0	0	88	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	L24	BL	0	0	44	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	M01	BDR	0	0	10828	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	M02	CRL	0	0	7776	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	M12	CRL	0	0	10116	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	M13	CRL	0	0	13780	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	M23	BL	0	0	96	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	M24	BL	0	0	40	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	N01	BDR	0	0	9096	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	N02	CRL	0	0	8672	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	N12	CRL	0	0	9028	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	N13	CRL	0	0	5512	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	N23	BL	0	0	80	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	N24	BL	0	0	32	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	O01	BDR	0	0	8440	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	O02	CRL	0	0	8972	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	O12	CRL	0	0	9060	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	O13	CRL	0	0	5708	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	O23	BL	0	0	68	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	O24	BL	0	0	28	2012-11-21 17:00:00	2012-11-21 17:00:00						
B15_1422_00180780	1422	BT-20	P01	BDR	0	0	9952	2012-11-21 17:00:00	2012-11-21 17:00:00						
